Date and Time,GUESS
2015-12-19T00:00:00,3.3250599999999997
2015-12-20T00:00:00,3.4668099999999997
2015-12-21T00:00:00,3.4834099999999997
2015-12-22T00:00:00,3.40944
2015-12-23T00:00:00,3.4848
2015-12-24T00:00:00,3.5324400000000002
2015-12-25T00:00:00,3.52769
2015-12-26T00:00:00,3.63018
2015-12-27T00:00:00,3.71614
2015-12-28T00:00:00,3.7392800000000004
2015-12-29T00:00:00,3.77565
2015-12-30T00:00:00,3.8021
2015-12-31T00:00:00,3.83872
2016-01-01T00:00:00,3.89185
2016-01-02T00:00:00,3.78041
2016-01-03T00:00:00,3.6833099999999996
2016-01-04T00:00:00,3.79419
2016-01-05T00:00:00,3.89071
2016-01-06T00:00:00,3.8185800000000003
2016-01-07T00:00:00,3.8185800000000003
2016-01-08T00:00:00,3.96559
2016-01-09T00:00:00,4.0464400000000005
2016-01-10T00:00:00,4.12362
2016-01-11T00:00:00,4.10525
2016-01-12T00:00:00,4.15302
2016-01-13T00:00:00,4.26679
2016-01-14T00:00:00,4.26693
2016-01-15T00:00:00,4.11704
2016-01-16T00:00:00,4.09013
2016-01-17T00:00:00,4.0227900000000005
2016-01-18T00:00:00,4.099819999999999
2016-01-19T00:00:00,4.05053
2016-01-20T00:00:00,4.02246
2016-01-21T00:00:00,4.030480000000001
2016-01-22T00:00:00,4.198919999999999
2016-01-23T00:00:00,4.35933
2016-01-24T00:00:00,4.46762
2016-01-25T00:00:00,4.4596
2016-01-26T00:00:00,4.55851
2016-01-27T00:00:00,4.6269800000000005
2016-01-28T00:00:00,4.7181
2016-01-29T00:00:00,4.77832
2016-01-30T00:00:00,4.812130000000001
2016-01-31T00:00:00,4.90656
2016-02-01T00:00:00,4.96018
2016-02-02T00:00:00,4.96018
2016-02-03T00:00:00,5.04511
2016-02-04T00:00:00,5.20224
2016-02-05T00:00:00,5.2447099999999995
2016-02-06T00:00:00,5.3041599999999995
2016-02-07T00:00:00,5.47198
2016-02-08T00:00:00,5.54546
2016-02-09T00:00:00,5.7106900000000005
2016-02-10T00:00:00,5.83345
2016-02-11T00:00:00,6.02677
2016-02-12T00:00:00,6.0730699999999995
2016-02-13T00:00:00,6.04205
2016-02-14T00:00:00,6.03186
2016-02-15T00:00:00,5.96557
2016-02-16T00:00:00,5.8636
2016-02-17T00:00:00,5.715730000000001
2016-02-18T00:00:00,5.65455
2016-02-19T00:00:00,5.64785
2016-02-20T00:00:00,5.78165
2016-02-21T00:00:00,5.59269
2016-02-22T00:00:00,5.5900300000000005
2016-02-23T00:00:00,5.61118
2016-02-24T00:00:00,5.60882
2016-02-25T00:00:00,5.52976
2016-02-26T00:00:00,5.59339
2016-02-27T00:00:00,5.437209999999999
2016-02-28T00:00:00,5.57025
2016-02-29T00:00:00,5.59917
2016-03-01T00:00:00,5.558680000000001
2016-03-02T00:00:00,5.75534
2016-03-03T00:00:00,5.68593
2016-03-04T00:00:00,5.6975
2016-03-05T00:00:00,5.8594599999999994
2016-03-06T00:00:00,5.77671
2016-03-07T00:00:00,5.86463
2016-03-08T00:00:00,5.875319999999999
2016-03-09T00:00:00,5.89203
2016-03-10T00:00:00,6.02514
2016-03-11T00:00:00,6.05956
2016-03-12T00:00:00,5.9526
2016-03-13T00:00:00,5.90776
2016-03-14T00:00:00,5.88534
2016-03-15T00:00:00,5.98623
2016-03-16T00:00:00,6.01426
2016-03-17T00:00:00,5.868530000000001
2016-03-18T00:00:00,5.762919999999999
2016-03-19T00:00:00,5.74063
2016-03-20T00:00:00,5.8905
2016-03-21T00:00:00,5.78189
2016-03-22T00:00:00,5.80234
2016-03-23T00:00:00,5.73361
2016-03-24T00:00:00,5.86106
2016-03-25T00:00:00,5.90205
2016-03-26T00:00:00,5.97231
2016-03-27T00:00:00,5.98402
2016-03-28T00:00:00,6.07771
2016-03-29T00:00:00,6.20067
2016-03-30T00:00:00,6.24751
2016-03-31T00:00:00,6.095269999999999
2016-04-01T00:00:00,6.055
2016-04-02T00:00:00,6.07975
2016-04-03T00:00:00,6.05167
2016-04-04T00:00:00,6.18834
2016-04-05T00:00:00,6.07252
2016-04-06T00:00:00,6.05653
2016-04-07T00:00:00,6.18649
2016-04-08T00:00:00,6.2101
2016-04-09T00:00:00,6.28094
2016-04-10T00:00:00,6.44032
2016-04-11T00:00:00,6.363580000000001
2016-04-12T00:00:00,6.38129
2016-04-13T00:00:00,6.3931
2016-04-14T00:00:00,6.5743
2016-04-15T00:00:00,6.658580000000001
2016-04-16T00:00:00,6.606260000000001
2016-04-17T00:00:00,6.54631
2016-04-18T00:00:00,6.50835
2016-04-19T00:00:00,6.559310000000001
2016-04-20T00:00:00,6.67557
2016-04-21T00:00:00,6.58707
2016-04-22T00:00:00,6.57443
2016-04-23T00:00:00,6.58075
2016-04-24T00:00:00,6.44799
2016-04-25T00:00:00,6.397419999999999
2016-04-26T00:00:00,6.40374
2016-04-27T00:00:00,6.17617
2016-04-28T00:00:00,6.08125
2016-04-29T00:00:00,6.1759699999999995
2016-04-30T00:00:00,6.18851
2016-05-01T00:00:00,6.33381
2016-05-02T00:00:00,6.52335
2016-05-03T00:00:00,6.52324
2016-05-04T00:00:00,6.76967
2016-05-05T00:00:00,6.896089999999999
2016-05-06T00:00:00,6.92137
2016-05-07T00:00:00,6.9466600000000005
2016-05-08T00:00:00,6.9972199999999996
2016-05-09T00:00:00,7.0983600000000004
2016-05-10T00:00:00,7.14261
2016-05-11T00:00:00,6.99476
2016-05-12T00:00:00,6.9639999999999995
2016-05-13T00:00:00,6.984660000000001
2016-05-14T00:00:00,7.02619
2016-05-15T00:00:00,6.95118
2016-05-16T00:00:00,6.82671
2016-05-17T00:00:00,6.79705
2016-05-18T00:00:00,6.9413800000000005
2016-05-19T00:00:00,6.81767
2016-05-20T00:00:00,6.79705
2016-05-21T00:00:00,6.776439999999999
2016-05-22T00:00:00,7.085710000000001
2016-05-23T00:00:00,7.36061
2016-05-24T00:00:00,7.42815
2016-05-25T00:00:00,7.3499300000000005
2016-05-26T00:00:00,7.4844100000000005
2016-05-27T00:00:00,7.44055
2016-05-28T00:00:00,7.40936
2016-05-29T00:00:00,7.18138
2016-05-30T00:00:00,6.959910000000001
2016-05-31T00:00:00,6.81888
2016-06-01T00:00:00,6.8541300000000005
2016-06-02T00:00:00,6.606039999999999
2016-06-03T00:00:00,6.36465
2016-06-04T00:00:00,6.04592
2016-06-05T00:00:00,5.89899
2016-06-06T00:00:00,5.7609699999999995
2016-06-07T00:00:00,5.60421
2016-06-08T00:00:00,5.32575
2016-06-09T00:00:00,5.45222
2016-06-10T00:00:00,5.45041
2016-06-11T00:00:00,5.62967
2016-06-12T00:00:00,5.48722
2016-06-13T00:00:00,5.42673
2016-06-14T00:00:00,5.36862
2016-06-15T00:00:00,5.4198
2016-06-16T00:00:00,5.33791
2016-06-17T00:00:00,5.3635
2016-06-18T00:00:00,5.3788599999999995
2016-06-19T00:00:00,5.53751
2016-06-20T00:00:00,5.55286
2016-06-21T00:00:00,5.6868300000000005
2016-06-22T00:00:00,5.60398
2016-06-23T00:00:00,5.60686
2016-06-24T00:00:00,5.55507
2016-06-25T00:00:00,5.6489199999999995
2016-06-26T00:00:00,5.5467699999999995
2016-06-27T00:00:00,5.51115
2016-06-28T00:00:00,5.51115
2016-06-29T00:00:00,5.6041
2016-06-30T00:00:00,5.65877
2016-07-01T00:00:00,5.80639
2016-07-02T00:00:00,5.71345
2016-07-03T00:00:00,5.75172
2016-07-04T00:00:00,5.78914
2016-07-05T00:00:00,5.78221
2016-07-06T00:00:00,5.76382
2016-07-07T00:00:00,5.71243
2016-07-08T00:00:00,5.66175
2016-07-09T00:00:00,5.6771
2016-07-10T00:00:00,5.7041
2016-07-11T00:00:00,5.65954
2016-07-12T00:00:00,5.6484
2016-07-13T00:00:00,5.59269
2016-07-14T00:00:00,5.61498
2016-07-15T00:00:00,5.55927
2016-07-16T00:00:00,5.60384
2016-07-17T00:00:00,5.56484
2016-07-18T00:00:00,5.59863
2016-07-19T00:00:00,5.51538
2016-07-20T00:00:00,5.62716
2016-07-21T00:00:00,5.3903
2016-07-22T00:00:00,5.17577
2016-07-23T00:00:00,4.84703
2016-07-24T00:00:00,4.542009999999999
2016-07-25T00:00:00,4.26163
2016-07-26T00:00:00,4.08579
2016-07-27T00:00:00,3.7831699999999997
2016-07-28T00:00:00,3.7998300000000005
2016-07-29T00:00:00,3.87483
2016-07-30T00:00:00,3.8248300000000004
2016-07-31T00:00:00,3.94149
2016-08-01T00:00:00,4.02899
2016-08-02T00:00:00,4.1022300000000005
2016-08-03T00:00:00,4.23086
2016-08-04T00:00:00,4.2628900000000005
2016-08-05T00:00:00,4.3163
2016-08-06T00:00:00,4.47848
2016-08-07T00:00:00,4.419980000000001
2016-08-08T00:00:00,4.3695900000000005
2016-08-09T00:00:00,4.25138
2016-08-10T00:00:00,4.18834
2016-08-11T00:00:00,4.17652
2016-08-12T00:00:00,4.09772
2016-08-13T00:00:00,4.0859
2016-08-14T00:00:00,4.1489400000000005
2016-08-15T00:00:00,4.18123
2016-08-16T00:00:00,4.26567
2016-08-17T00:00:00,4.1885699999999995
2016-08-18T00:00:00,4.250859999999999
2016-08-19T00:00:00,4.31709
2016-08-20T00:00:00,4.33271
2016-08-21T00:00:00,4.378019999999999
2016-08-22T00:00:00,4.43317
2016-08-23T00:00:00,4.479830000000001
2016-08-24T00:00:00,4.6071
2016-08-25T00:00:00,4.50528
2016-08-26T00:00:00,4.41195
2016-08-27T00:00:00,4.36105
2016-08-28T00:00:00,4.31438
2016-08-29T00:00:00,4.28179
2016-08-30T00:00:00,4.36904
2016-08-31T00:00:00,4.30158
2016-09-01T00:00:00,4.35755
2016-09-02T00:00:00,4.45673
2016-09-03T00:00:00,4.38868
2016-09-04T00:00:00,4.51503
2016-09-05T00:00:00,4.47626
2016-09-06T00:00:00,4.351319999999999
2016-09-07T00:00:00,4.42456
2016-09-08T00:00:00,4.43748
2016-09-09T00:00:00,4.3944
2016-09-10T00:00:00,4.519340000000001
2016-09-11T00:00:00,4.45472
2016-09-12T00:00:00,4.56995
2016-09-13T00:00:00,4.71565
2016-09-14T00:00:00,4.74834
2016-09-15T00:00:00,4.80668
2016-09-16T00:00:00,4.8076300000000005
2016-09-17T00:00:00,4.85824
2016-09-18T00:00:00,4.79075
2016-09-19T00:00:00,4.658530000000001
2016-09-20T00:00:00,4.60124
2016-09-21T00:00:00,4.64531
2016-09-22T00:00:00,4.588019999999999
2016-09-23T00:00:00,4.57039
2016-09-24T00:00:00,4.588019999999999
2016-09-25T00:00:00,4.8246
2016-09-26T00:00:00,4.95871
2016-09-27T00:00:00,5.08
2016-09-28T00:00:00,5.04513
2016-09-29T00:00:00,5.09691
2016-09-30T00:00:00,5.16601
2016-10-01T00:00:00,5.16911
2016-10-02T00:00:00,4.95726
2016-10-03T00:00:00,4.95255
2016-10-04T00:00:00,4.90077
2016-10-05T00:00:00,4.99021
2016-10-06T00:00:00,5.07495
2016-10-07T00:00:00,5.08437
2016-10-08T00:00:00,5.19791
2016-10-09T00:00:00,5.34136
2016-10-10T00:00:00,5.2564400000000004
2016-10-11T00:00:00,5.21391
2016-10-12T00:00:00,5.15929
2016-10-13T00:00:00,5.04713
2016-10-14T00:00:00,5.05538
2016-10-15T00:00:00,4.91915
2016-10-16T00:00:00,4.7678
2016-10-17T00:00:00,4.7678
2016-10-18T00:00:00,4.84852
2016-10-19T00:00:00,4.75266
2016-10-20T00:00:00,4.78293
2016-10-21T00:00:00,4.9242
2016-10-22T00:00:00,4.94526
2016-10-23T00:00:00,5.00211
2016-10-24T00:00:00,5.07923
2016-10-25T00:00:00,4.9852099999999995
2016-10-26T00:00:00,5.03749
2016-10-27T00:00:00,5.16325
2016-10-28T00:00:00,5.08816
2016-10-29T00:00:00,5.08816
2016-10-30T00:00:00,5.2119
2016-10-31T00:00:00,5.2317
2016-11-01T00:00:00,5.2564400000000004
2016-11-02T00:00:00,5.22675
2016-11-03T00:00:00,5.19705
2016-11-04T00:00:00,5.01887
2016-11-05T00:00:00,5.021780000000001
2016-11-06T00:00:00,4.95055
2016-11-07T00:00:00,4.94845
2016-11-08T00:00:00,5.0755
2016-11-09T00:00:00,5.14766
2016-11-10T00:00:00,5.21034
2016-11-11T00:00:00,5.44616
2016-11-12T00:00:00,5.54057
2016-11-13T00:00:00,5.48591
2016-11-14T00:00:00,5.61511
2016-11-15T00:00:00,5.55051
2016-11-16T00:00:00,5.67474
2016-11-17T00:00:00,5.63002
2016-11-18T00:00:00,5.63399
2016-11-19T00:00:00,5.58012
2016-11-20T00:00:00,5.5789800000000005
2016-11-21T00:00:00,5.49423
2016-11-22T00:00:00,5.45599
2016-11-23T00:00:00,5.40974
